SetID,SweepID,gamma_fold,psi_change,gamma_M,psi_M
testmut,1,-2,-0.2,1.4e-16,0.19
testmut,2,-1.6,-0.2,3.5166410041134115e-16,0.19
testmut,3,-1.2,-0.2,8.833402822722707e-16,0.19
testmut,4,-0.7999999999999998,-0.2,2.21885046944556e-15,0.19
testmut,5,-0.3999999999999999,-0.2,5.573500387748963e-15,0.19
testmut,6,0,-0.2,1.4e-14,0.19
testmut,7,0.40000000000000036,-0.2,3.5166410041134154e-14,0.19
testmut,8,0.8000000000000003,-0.2,8.833402822722711e-14,0.19
testmut,9,1.2000000000000002,-0.2,2.21885046944556e-13,0.19
testmut,10,1.6,-0.2,5.573500387748963e-13,0.19
testmut,11,2,-0.2,1.4e-12,0.19
testmut,12,-2,-0.16,1.4e-16,0.23
testmut,13,-1.6,-0.16,3.5166410041134115e-16,0.23
testmut,14,-1.2,-0.16,8.833402822722707e-16,0.23
testmut,15,-0.7999999999999998,-0.16,2.21885046944556e-15,0.23
testmut,16,-0.3999999999999999,-0.16,5.573500387748963e-15,0.23
testmut,17,0,-0.16,1.4e-14,0.23
testmut,18,0.40000000000000036,-0.16,3.5166410041134154e-14,0.23
testmut,19,0.8000000000000003,-0.16,8.833402822722711e-14,0.23
testmut,20,1.2000000000000002,-0.16,2.21885046944556e-13,0.23
testmut,21,1.6,-0.16,5.573500387748963e-13,0.23
testmut,22,2,-0.16,1.4e-12,0.23
testmut,23,-2,-0.12000000000000001,1.4e-16,0.27
testmut,24,-1.6,-0.12000000000000001,3.5166410041134115e-16,0.27
testmut,25,-1.2,-0.12000000000000001,8.833402822722707e-16,0.27
testmut,26,-0.7999999999999998,-0.12000000000000001,2.21885046944556e-15,0.27
testmut,27,-0.3999999999999999,-0.12000000000000001,5.573500387748963e-15,0.27
testmut,28,0,-0.12000000000000001,1.4e-14,0.27
testmut,29,0.40000000000000036,-0.12000000000000001,3.5166410041134154e-14,0.27
testmut,30,0.8000000000000003,-0.12000000000000001,8.833402822722711e-14,0.27
testmut,31,1.2000000000000002,-0.12000000000000001,2.21885046944556e-13,0.27
testmut,32,1.6,-0.12000000000000001,5.573500387748963e-13,0.27
testmut,33,2,-0.12000000000000001,1.4e-12,0.27
testmut,34,-2,-0.08000000000000002,1.4e-16,0.31
testmut,35,-1.6,-0.08000000000000002,3.5166410041134115e-16,0.31
testmut,36,-1.2,-0.08000000000000002,8.833402822722707e-16,0.31
testmut,37,-0.7999999999999998,-0.08000000000000002,2.21885046944556e-15,0.31
testmut,38,-0.3999999999999999,-0.08000000000000002,5.573500387748963e-15,0.31
testmut,39,0,-0.08000000000000002,1.4e-14,0.31
testmut,40,0.40000000000000036,-0.08000000000000002,3.5166410041134154e-14,0.31
testmut,41,0.8000000000000003,-0.08000000000000002,8.833402822722711e-14,0.31
testmut,42,1.2000000000000002,-0.08000000000000002,2.21885046944556e-13,0.31
testmut,43,1.6,-0.08000000000000002,5.573500387748963e-13,0.31
testmut,44,2,-0.08000000000000002,1.4e-12,0.31
testmut,45,-2,-0.04000000000000001,1.4e-16,0.35
testmut,46,-1.6,-0.04000000000000001,3.5166410041134115e-16,0.35
testmut,47,-1.2,-0.04000000000000001,8.833402822722707e-16,0.35
testmut,48,-0.7999999999999998,-0.04000000000000001,2.21885046944556e-15,0.35
testmut,49,-0.3999999999999999,-0.04000000000000001,5.573500387748963e-15,0.35
testmut,50,0,-0.04000000000000001,1.4e-14,0.35
testmut,51,0.40000000000000036,-0.04000000000000001,3.5166410041134154e-14,0.35
testmut,52,0.8000000000000003,-0.04000000000000001,8.833402822722711e-14,0.35
testmut,53,1.2000000000000002,-0.04000000000000001,2.21885046944556e-13,0.35
testmut,54,1.6,-0.04000000000000001,5.573500387748963e-13,0.35
testmut,55,2,-0.04000000000000001,1.4e-12,0.35
testmut,56,-2,0,1.4e-16,0.39
testmut,57,-1.6,0,3.5166410041134115e-16,0.39
testmut,58,-1.2,0,8.833402822722707e-16,0.39
testmut,59,-0.7999999999999998,0,2.21885046944556e-15,0.39
testmut,60,-0.3999999999999999,0,5.573500387748963e-15,0.39
testmut,61,0,0,1.4e-14,0.39
testmut,62,0.40000000000000036,0,3.5166410041134154e-14,0.39
testmut,63,0.8000000000000003,0,8.833402822722711e-14,0.39
testmut,64,1.2000000000000002,0,2.21885046944556e-13,0.39
testmut,65,1.6,0,5.573500387748963e-13,0.39
testmut,66,2,0,1.4e-12,0.39
testmut,67,-2,0.03999999999999998,1.4e-16,0.43
testmut,68,-1.6,0.03999999999999998,3.5166410041134115e-16,0.43
testmut,69,-1.2,0.03999999999999998,8.833402822722707e-16,0.43
testmut,70,-0.7999999999999998,0.03999999999999998,2.21885046944556e-15,0.43
testmut,71,-0.3999999999999999,0.03999999999999998,5.573500387748963e-15,0.43
testmut,72,0,0.03999999999999998,1.4e-14,0.43
testmut,73,0.40000000000000036,0.03999999999999998,3.5166410041134154e-14,0.43
testmut,74,0.8000000000000003,0.03999999999999998,8.833402822722711e-14,0.43
testmut,75,1.2000000000000002,0.03999999999999998,2.21885046944556e-13,0.43
testmut,76,1.6,0.03999999999999998,5.573500387748963e-13,0.43
testmut,77,2,0.03999999999999998,1.4e-12,0.43
testmut,78,-2,0.08000000000000002,1.4e-16,0.47000000000000003
testmut,79,-1.6,0.08000000000000002,3.5166410041134115e-16,0.47000000000000003
testmut,80,-1.2,0.08000000000000002,8.833402822722707e-16,0.47000000000000003
testmut,81,-0.7999999999999998,0.08000000000000002,2.21885046944556e-15,0.47000000000000003
testmut,82,-0.3999999999999999,0.08000000000000002,5.573500387748963e-15,0.47000000000000003
testmut,83,0,0.08000000000000002,1.4e-14,0.47000000000000003
testmut,84,0.40000000000000036,0.08000000000000002,3.5166410041134154e-14,0.47000000000000003
testmut,85,0.8000000000000003,0.08000000000000002,8.833402822722711e-14,0.47000000000000003
testmut,86,1.2000000000000002,0.08000000000000002,2.21885046944556e-13,0.47000000000000003
testmut,87,1.6,0.08000000000000002,5.573500387748963e-13,0.47000000000000003
testmut,88,2,0.08000000000000002,1.4e-12,0.47000000000000003
testmut,89,-2,0.12,1.4e-16,0.51
testmut,90,-1.6,0.12,3.5166410041134115e-16,0.51
testmut,91,-1.2,0.12,8.833402822722707e-16,0.51
testmut,92,-0.7999999999999998,0.12,2.21885046944556e-15,0.51
testmut,93,-0.3999999999999999,0.12,5.573500387748963e-15,0.51
testmut,94,0,0.12,1.4e-14,0.51
testmut,95,0.40000000000000036,0.12,3.5166410041134154e-14,0.51
testmut,96,0.8000000000000003,0.12,8.833402822722711e-14,0.51
testmut,97,1.2000000000000002,0.12,2.21885046944556e-13,0.51
testmut,98,1.6,0.12,5.573500387748963e-13,0.51
testmut,99,2,0.12,1.4e-12,0.51
testmut,100,-2,0.15999999999999998,1.4e-16,0.55
testmut,101,-1.6,0.15999999999999998,3.5166410041134115e-16,0.55
testmut,102,-1.2,0.15999999999999998,8.833402822722707e-16,0.55
testmut,103,-0.7999999999999998,0.15999999999999998,2.21885046944556e-15,0.55
testmut,104,-0.3999999999999999,0.15999999999999998,5.573500387748963e-15,0.55
testmut,105,0,0.15999999999999998,1.4e-14,0.55
testmut,106,0.40000000000000036,0.15999999999999998,3.5166410041134154e-14,0.55
testmut,107,0.8000000000000003,0.15999999999999998,8.833402822722711e-14,0.55
testmut,108,1.2000000000000002,0.15999999999999998,2.21885046944556e-13,0.55
testmut,109,1.6,0.15999999999999998,5.573500387748963e-13,0.55
testmut,110,2,0.15999999999999998,1.4e-12,0.55
testmut,111,-2,0.2,1.4e-16,0.5900000000000001
testmut,112,-1.6,0.2,3.5166410041134115e-16,0.5900000000000001
testmut,113,-1.2,0.2,8.833402822722707e-16,0.5900000000000001
testmut,114,-0.7999999999999998,0.2,2.21885046944556e-15,0.5900000000000001
testmut,115,-0.3999999999999999,0.2,5.573500387748963e-15,0.5900000000000001
testmut,116,0,0.2,1.4e-14,0.5900000000000001
testmut,117,0.40000000000000036,0.2,3.5166410041134154e-14,0.5900000000000001
testmut,118,0.8000000000000003,0.2,8.833402822722711e-14,0.5900000000000001
testmut,119,1.2000000000000002,0.2,2.21885046944556e-13,0.5900000000000001
testmut,120,1.6,0.2,5.573500387748963e-13,0.5900000000000001
testmut,121,2,0.2,1.4e-12,0.5900000000000001
